predID,id,contig_id,island_index,island_size,variant,n_flank,c_flank,seed,rep,dldesign,antigen,af3_dir,native_status,overall_rmsd,epitope_chunk_rmsd,mean_pae,epitope_pae,scaffold_pae,ptm,ranking_score,fraction_disordered,has_clash_af3,chain_pair_pae_min,af3_n_clash_res,af3_has_clash,af3_clash_status,cylinder_ca_clashes,cylinder_native_aware,native_in_cylinder,af3_window_start,status,score_af3_n_clash_res,score_epitope_chunk_rmsd,score_overall_rmsd,score_epitope_pae,composite,pass_indicator,rank_in_group
6okm_0P__contig12__seed0__rep0_6okm_0P__contig12__seed0__rep0_0_model_1_fixed_dldesign_5,6okm_0P,12,,,,,,0,0,5,6okm_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6okm_0p__contig12__seed0__rep0_6okm_0p__contig12__seed0__rep0_0_model_1_fixed_dldesign_5,ok,14.904892673996962,7.559371577554778,17.173890093316995,9.25875,17.180868050515315,0.34,0.53,0.38,0.0,0.76,6,True,ok,10,10,12,0,ok,0.5,4.029066879925265e-12,3.818609850389169e-23,0.0003002784570781806,0.2250300278467151,2.839579285866448e-194,18
6okm_0P__contig26__seed0__rep0_6okm_0P__contig26__seed0__rep0_0_model_4_fixed_dldesign_5,6okm_0P,26,,,,,,0,0,5,6okm_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6okm_0p__contig26__seed0__rep0_6okm_0p__contig26__seed0__rep0_0_model_4_fixed_dldesign_5,ok,13.907356410494552,5.920425768307212,20.30887925346404,10.021999999999998,20.467905356365225,0.17,0.67,0.99,0.0,0.76,6,True,ok,10,10,8,0,ok,0.5,2.8336418606215052e-09,2.064444764118071e-21,0.00012017997017927455,0.2250120187054284,7.165846031219624e-197,19
6okm_0P__contig23__seed0__rep0_6okm_0P__contig23__seed0__rep0_0_model_3_fixed_dldesign_1,6okm_0P,23,,,,,,0,0,1,6okm_0P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6okm_0p__contig23__seed0__rep0_6okm_0p__contig23__seed0__rep0_0_model_3_fixed_dldesign_1,ok,14.70790455187397,4.724845484763054,18.77981902158545,10.19725,17.836507475685874,0.26,0.42,0.31,0.0,0.76,6,True,ok,7,7,5,0,ok,0.5,3.382832490924597e-07,8.396701342207103e-23,9.738898990134802e-05,0.22500982346980242,7.633784242496492e-187,20
6ol6_1P__contig11__seed0__rep0_6ol6_1P__contig11__seed0__rep0_0_model_4_fixed_dldesign_4,6ol6_1P,11,,,,,,0,0,4,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig11__seed0__rep0_6ol6_1p__contig11__seed0__rep0_0_model_4_fixed_dldesign_4,ok,1.0338291378957898,0.9552874475639312,4.867348477707607,5.851999999999999,4.214462809917355,0.76,0.76,0.0,0.0,0.76,0,False,ok,20,19,5,0,ok,0.9525741268224334,0.544593745936911,0.9794611316840575,0.017594807721226444,1.808432314390897,0.52298690686382,1
6ol6_1P__contig11__seed0__rep0_6ol6_1P__contig11__seed0__rep0_0_model_4_fixed_dldesign_7,6ol6_1P,11,,,,,,0,0,7,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig11__seed0__rep0_6ol6_1p__contig11__seed0__rep0_0_model_4_fixed_dldesign_7,ok,0.9243894055933268,0.9931981276692852,4.987416344613065,5.464,4.491257747933885,0.78,0.78,0.0,0.0,0.76,0,False,ok,22,21,5,0,ok,0.9525741268224334,0.5068014527727042,0.9866453020743448,0.02773859334861149,1.313687130436095,0.279112745211547,2
6ol6_1P__contig11__seed0__rep0_6ol6_1P__contig11__seed0__rep0_0_model_4_fixed_dldesign_5,6ol6_1P,11,,,,,,0,0,5,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig11__seed0__rep0_6ol6_1p__contig11__seed0__rep0_0_model_4_fixed_dldesign_5,ok,1.082344761422365,1.082061815253729,5.646535960033933,6.308000000000001,5.02551652892562,0.75,0.75,0.0,0.0,0.76,1,True,ok,21,21,4,0,ok,0.9241418199787566,0.418667152566633,0.9751714948730217,0.010255831737939517,0.7165910634543872,2.870869450307129e-07,3
6ol6_1P__contig11__seed0__rep0_6ol6_1P__contig11__seed0__rep0_0_model_4_fixed_dldesign_3,6ol6_1P,11,,,,,,0,0,3,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig11__seed0__rep0_6ol6_1p__contig11__seed0__rep0_0_model_4_fixed_dldesign_3,ok,1.2939416416299416,1.1746276969438127,5.5081063248185504,6.350222222222222,4.830165289256199,0.73,0.73,0.0,0.0,0.76,1,True,ok,21,21,5,0,ok,0.9241418199787566,0.3321424880114609,0.9439713914876924,0.00975408956851165,0.6886703434497398,6.076010222028964e-07,4
6ol6_1P__contig11__seed0__rep0_6ol6_1P__contig11__seed0__rep0_0_model_4_fixed_dldesign_6,6ol6_1P,11,,,,,,0,0,6,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig11__seed0__rep0_6ol6_1p__contig11__seed0__rep0_0_model_4_fixed_dldesign_6,ok,0.999637043890832,1.4973008988138126,6.389339240267697,7.148888888888889,5.686014979338843,0.7,0.7,0.0,0.0,0.76,0,False,ok,21,20,5,0,ok,0.9525741268224334,0.12034114371143935,0.9820394152493981,0.0037633824115452363,0.6555278645817768,1.4639383758260058e-10,5
6ol6_1P__contig21__seed0__rep0_6ol6_1P__contig21__seed0__rep0_0_model_0_fixed_dldesign_4,6ol6_1P,21,,,,,,0,0,4,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig21__seed0__rep0_6ol6_1p__contig21__seed0__rep0_0_model_0_fixed_dldesign_4,ok,1.6732778339554388,1.1600720800322788,7.224092751437458,5.370666666666667,7.0250258264462815,0.69,0.69,0.0,0.0,0.76,2,True,ok,20,17,7,0,ok,0.8807970779778823,0.3451813671428669,0.7869920510762659,0.03092431342567101,0.6431448684335841,4.8938461450189036e-21,6
6ol6_1P__contig11__seed0__rep0_6ol6_1P__contig11__seed0__rep0_0_model_4_fixed_dldesign_1,6ol6_1P,11,,,,,,0,0,1,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig11__seed0__rep0_6ol6_1p__contig11__seed0__rep0_0_model_4_fixed_dldesign_1,ok,1.5605485654704527,1.5302545334649147,6.479573946649071,7.493777777777777,5.636221590909091,0.7,0.7,0.0,0.0,0.76,0,False,ok,25,21,5,0,ok,0.9525741268224334,0.10707069126368345,0.8529346313518207,0.0024911083435491537,0.626262067057216,3.324046874428592e-11,7
6ol6_1P__contig18__seed0__rep0_6ol6_1P__contig18__seed0__rep0_0_model_4_fixed_dldesign_5,6ol6_1P,18,,,,,,0,0,5,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig18__seed0__rep0_6ol6_1p__contig18__seed0__rep0_0_model_4_fixed_dldesign_5,ok,1.1472354964506208,2.5113337771407696,4.7011970968046,3.620444444444444,4.606288739669421,0.79,0.79,0.0,0.0,0.76,2,True,ok,28,26,4,0,ok,0.8807970779778823,0.002363288508558582,0.9680483438912947,0.20676554202149447,0.6112357301975955,1.9698912345749697e-16,8
6ol6_1P__contig3__seed0__rep0_6ol6_1P__contig3__seed0__rep0_0_model_7_fixed_dldesign_1,6ol6_1P,3,,,,,,0,0,1,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig3__seed0__rep0_6ol6_1p__contig3__seed0__rep0_0_model_7_fixed_dldesign_1,ok,1.5899504514199592,1.8370322121809144,3.6232726929965127,4.671555555555555,3.0905991735537186,0.83,0.83,0.0,0.0,0.76,2,True,ok,25,24,3,0,ok,0.8807970779778823,0.033956490874913814,0.8375619039492711,0.06876180471437274,0.5792363690713801,6.566019827938116e-13,9
6ol6_1P__contig18__seed0__rep0_6ol6_1P__contig18__seed0__rep0_0_model_4_fixed_dldesign_3,6ol6_1P,18,,,,,,0,0,3,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig18__seed0__rep0_6ol6_1p__contig18__seed0__rep0_0_model_4_fixed_dldesign_3,ok,1.6536215508797258,2.5265912100154946,4.370911490244132,3.7022222222222223,4.278422004132231,0.81,0.81,0.0,0.0,0.76,2,True,ok,28,27,5,0,ok,0.8807970779778823,0.0022236817788243374,0.7998750804117915,0.19113273958771312,0.5760028955758831,1.6589754650153635e-16,10
6ol6_1P__contig1__seed0__rep0_6ol6_1P__contig1__seed0__rep0_0_model_5_fixed_dldesign_7,6ol6_1P,1,,,,,,0,0,7,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig1__seed0__rep0_6ol6_1p__contig1__seed0__rep0_0_model_5_fixed_dldesign_7,ok,1.1784531152137216,1.7972480090115563,5.586643415967576,5.574666666666666,5.128990185950412,0.75,0.75,0.0,0.0,0.76,3,True,ok,19,18,8,0,ok,0.8175744761936437,0.039582079864341056,0.9639519104179878,0.024373104128271296,0.5730317267496496,5.735021901408131e-21,11
6ol6_1P__contig18__seed0__rep0_6ol6_1P__contig18__seed0__rep0_0_model_4_fixed_dldesign_1,6ol6_1P,18,,,,,,0,0,1,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig18__seed0__rep0_6ol6_1p__contig18__seed0__rep0_0_model_4_fixed_dldesign_1,ok,1.2917625205857743,2.29493233738262,4.663012536525591,4.608888888888889,4.338197314049586,0.78,0.78,0.0,0.0,0.76,3,True,ok,27,25,5,0,ok,0.8175744761936437,0.005598015646984621,0.9444306210705863,0.07373610093560018,0.565567752506563,1.640386634279481e-20,12
6ol6_1P__contig25__seed0__rep0_6ol6_1P__contig25__seed0__rep0_0_model_1_fixed_dldesign_0,6ol6_1P,25,,,,,,0,0,0,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig25__seed0__rep0_6ol6_1p__contig25__seed0__rep0_0_model_1_fixed_dldesign_0,ok,1.430131817826956,1.4461910798820805,5.37794325572627,4.775555555555556,5.039695247933884,0.76,0.76,0.0,0.0,0.76,4,True,ok,20,17,4,0,ok,0.7310585786300049,0.14371583353774173,0.90716265037636,0.061187855680236374,0.5524566344112333,2.867357350115269e-23,13
6ol6_1P__contig1__seed0__rep0_6ol6_1P__contig1__seed0__rep0_0_model_4_fixed_dldesign_5,6ol6_1P,1,,,,,,0,0,5,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig1__seed0__rep0_6ol6_1p__contig1__seed0__rep0_0_model_4_fixed_dldesign_5,ok,1.878213527556359,1.914358067730162,7.809284569704968,7.415999999999999,7.202388946280992,0.67,0.67,0.0,0.0,0.76,1,True,ok,18,16,5,0,ok,0.9241418199787566,0.025149839301725374,0.6194338468072903,0.00273414122803795,0.5463114623001336,7.882875916484895e-23,14
6ol6_1P__contig1__seed0__rep0_6ol6_1P__contig1__seed0__rep0_0_model_5_fixed_dldesign_3,6ol6_1P,1,,,,,,0,0,3,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig1__seed0__rep0_6ol6_1p__contig1__seed0__rep0_0_model_5_fixed_dldesign_3,ok,1.0927788462519117,1.62281297255741,5.584795927985672,5.927555555555554,5.00182076446281,0.76,0.76,0.0,0.0,0.76,4,True,ok,19,18,8,0,ok,0.7310585786300049,0.07647373508285242,0.9741406790937003,0.016094271819929416,0.5445323571549483,2.920744547251357e-25,15
6ol6_1P__contig10__seed0__rep0_6ol6_1P__contig10__seed0__rep0_0_model_5_fixed_dldesign_7,6ol6_1P,10,,,,,,0,0,7,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig10__seed0__rep0_6ol6_1p__contig10__seed0__rep0_0_model_5_fixed_dldesign_7,ok,1.5747658586718765,2.6161496000837814,7.285333207653879,6.197333333333333,7.040599173553719,0.66,0.66,0.0,0.0,0.76,3,True,ok,25,24,5,0,ok,0.8175744761936437,0.0015551942754400809,0.8456570161476038,0.011695346226271778,0.5385982507081476,4.3233831442593065e-34,16
6ol6_1P__contig1__seed0__rep0_6ol6_1P__contig1__seed0__rep0_0_model_5_fixed_dldesign_0,6ol6_1P,1,,,,,,0,0,0,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig1__seed0__rep0_6ol6_1p__contig1__seed0__rep0_0_model_5_fixed_dldesign_0,ok,1.214940329338217,1.6974288364480628,5.8050051842775,5.7462222222222215,5.386221590909091,0.76,0.76,0.0,0.0,0.76,4,True,ok,22,20,5,0,ok,0.7310585786300049,0.057882476113269056,0.9585223710990418,0.01992865612545983,0.5371443192441738,8.501244565848068e-27,17
6ol6_1P__contig15__seed0__rep0_6ol6_1P__contig15__seed0__rep0_0_model_3_fixed_dldesign_6,6ol6_1P,15,,,,,,0,0,6,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig15__seed0__rep0_6ol6_1p__contig15__seed0__rep0_0_model_3_fixed_dldesign_6,ok,1.644704324246412,2.416191267707356,5.521576020360072,5.154222222222223,5.192432851239669,0.71,0.71,0.0,0.0,0.76,3,True,ok,15,14,6,0,ok,0.8175744761936437,0.0034539905329404996,0.8055237599747872,0.039731574101824464,0.5338499213255147,7.33713945937078e-24,18
6ol6_1P__contig6__seed0__rep0_6ol6_1P__contig6__seed0__rep0_0_model_2_fixed_dldesign_0,6ol6_1P,6,,,,,,0,0,0,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig6__seed0__rep0_6ol6_1p__contig6__seed0__rep0_0_model_2_fixed_dldesign_0,ok,1.8398602435680744,2.8143700681914146,5.465906305966632,5.588444444444444,5.049302685950414,0.74,0.74,0.0,0.0,0.76,2,True,ok,21,16,6,0,ok,0.8807970779778823,0.0007043854014466014,0.6548798182013025,0.02398303335458763,0.529909048416128,1.72990709544208e-20,19
6ol6_1P__contig61__seed0__rep0_6ol6_1P__contig61__seed0__rep0_0_model_6_fixed_dldesign_4,6ol6_1P,61,,,,,,0,0,4,6ol6_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6ol6_1p__contig61__seed0__rep0_6ol6_1p__contig61__seed0__rep0_0_model_6_fixed_dldesign_4,ok,1.8570587706584596,2.659623749807991,5.382646809312847,5.914666666666665,4.697598140495868,0.73,0.73,0.0,0.0,0.76,2,True,ok,19,16,3,0,ok,0.8807970779778823,0.0013072845717950143,0.6391703208024617,0.016341032231666483,0.5261536736166548,2.904749984913844e-19,20
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_2_fixed_dldesign_0,6phb_1P,0,,,,,,0,0,0,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_2_fixed_dldesign_0,ok,13.92028002441438,6.917418376913885,17.516240927514374,10.19008,16.73699868507561,0.42,0.68,0.52,0.0,0.76,0,False,ok,10,10,17,0,ok,0.9525741268224334,5.2528065526685134e-11,1.9604359171392886e-21,9.823045726125341e-05,0.42866818012895314,6.431978278704528e-159,1
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_4_fixed_dldesign_7,6phb_1P,0,,,,,,0,0,7,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_4_fixed_dldesign_7,ok,12.963397874679336,6.474720899290735,15.742972947497408,10.27808,12.589102564102564,0.47,0.61,0.28,0.0,0.76,1,True,ok,5,5,12,0,ok,0.9241418199787566,3.086282624278122e-10,9.00797558624734e-20,8.838711198110244e-05,0.4158726577787956,5.469909882247581e-145,2
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_4_fixed_dldesign_2,6phb_1P,0,,,,,,0,0,2,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_4_fixed_dldesign_2,ok,11.496536765642448,8.85542392114834,16.225827127910264,10.856319999999998,12.763379355687048,0.46,0.73,0.54,0.0,0.76,1,True,ok,15,14,27,0,ok,0.9241418199787566,2.258036470597816e-14,3.1829216037678516e-17,4.416278182486385e-05,0.4158682352686286,2.8777383011974845e-152,3
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_1_fixed_dldesign_4,6phb_1P,0,,,,,,0,0,4,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_1_fixed_dldesign_4,ok,14.282287954227384,6.532208002230521,18.01653313224621,4.0256,18.619263642340567,0.29,0.45,0.3,0.0,0.76,2,True,ok,11,10,12,0,ok,0.8807970779778823,2.45228175760543e-10,4.607660428559996e-22,0.13815252302524386,0.41017393745387853,3.2044216969234364e-169,4
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_2_fixed_dldesign_7,6phb_1P,0,,,,,,0,0,7,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_2_fixed_dldesign_7,ok,12.337999352123342,6.586068425338466,15.372570459044208,5.78976,16.130818540433925,0.42,0.51,0.17,0.0,0.76,2,True,ok,14,13,12,0,ok,0.8807970779778823,1.9769934446750874e-10,1.0991468251927579e-18,0.018933414655430157,0.39825202660501496,1.3705054738890005e-145,5
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_2_fixed_dldesign_6,6phb_1P,0,,,,,,0,0,6,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_2_fixed_dldesign_6,ok,13.58725999981835,6.709485024244612,14.72240550476011,6.291359999999999,15.319263642340564,0.44,0.51,0.14,0.0,0.76,2,True,ok,16,14,12,0,ok,0.8807970779778823,1.2067259102315561e-10,7.427928023853963e-21,0.010460514747764414,0.39740473659499165,2.352250418938672e-149,6
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_5_fixed_dldesign_7,6phb_1P,0,,,,,,0,0,7,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_5_fixed_dldesign_7,ok,16.855471500852474,5.98413193656988,19.482147233481005,6.354239999999999,19.992389875082186,0.23,0.59,0.72,0.0,0.76,2,True,ok,10,10,10,0,ok,0.8807970779778823,2.196220851456914e-09,1.5609996455000585e-26,0.009707630466443497,0.3973294486857466,2.0593786762090735e-187,7
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_4_fixed_dldesign_6,6phb_1P,0,,,,,,0,0,6,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_4_fixed_dldesign_6,ok,13.235771005713506,7.351377747941368,15.85982656235272,10.5048,12.763214990138064,0.46,0.71,0.5,0.0,0.76,2,True,ok,14,14,13,0,ok,0.8807970779778823,9.258204433198296e-12,3.0301673136612853e-20,6.733520601774964e-05,0.39636541861296337,8.517780419378376e-157,8
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_1_fixed_dldesign_1,6phb_1P,0,,,,,,0,0,1,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_1_fixed_dldesign_1,ok,14.87507947485036,6.664315042360826,16.99091337543595,3.5244800000000005,17.931854043392505,0.31,0.5,0.37,0.0,0.76,3,True,ok,13,12,12,0,ok,0.8175744761936437,1.4456958465392473e-10,4.3022547230071774e-23,0.2262906589852527,0.39053758022180735,7.26832870760425e-173,9
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_2_fixed_dldesign_2,6phb_1P,0,,,,,,0,0,2,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_2_fixed_dldesign_2,ok,12.567575455545253,6.611056859239701,17.772890941653312,10.0624,17.577021696252466,0.39,0.62,0.48,0.0,0.76,3,True,ok,16,15,14,0,ok,0.8175744761936437,1.7889404063186685e-10,4.387742880794499e-19,0.00011449327162162911,0.36791996365902535,1.2283553658892528e-164,10
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_1_fixed_dldesign_6,6phb_1P,0,,,,,,0,0,6,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_1_fixed_dldesign_6,ok,14.576345777806113,6.574730241002911,17.020755961919125,4.67264,17.82449046679816,0.29,0.38,0.17,0.0,0.76,4,True,ok,19,17,12,0,ok,0.7310585786300049,2.068719808011266e-10,1.4211820211944397e-22,0.0686785223801289,0.3358442126732331,3.2969328543926885e-176,11
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_5_fixed_dldesign_3,6phb_1P,0,,,,,,0,0,3,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_5_fixed_dldesign_3,ok,14.869030382303212,6.720767320311799,17.83594118201527,6.505439999999999,18.154059829059825,0.25,0.25,0.0,0.0,0.76,5,True,ok,20,19,13,0,ok,0.6224593312018546,1.1534779106244979e-10,4.407623298717684e-23,0.008109890164144862,0.28091768808608597,5.912867257469606e-188,12
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_2_fixed_dldesign_1,6phb_1P,0,,,,,,0,0,1,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_2_fixed_dldesign_1,ok,14.402876661913202,5.505538004408078,17.295484965595247,8.53168,16.78517422748192,0.37,0.48,0.23,0.0,0.76,5,True,ok,11,10,9,0,ok,0.6224593312018546,1.4896314068833152e-08,2.8444376862427597e-22,0.0007182201084596111,0.280178524775759,2.2438222739205064e-176,13
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_4_fixed_dldesign_5,6phb_1P,0,,,,,,0,0,5,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_4_fixed_dldesign_5,ok,13.206742074852242,6.593080915163262,14.870449618248657,9.21472,12.276610782380011,0.47,0.56,0.17,0.0,0.76,5,True,ok,15,15,13,0,ok,0.6224593312018546,1.9223093872260728e-10,3.403259199206485e-20,0.0003165654275760296,0.2801383556316499,3.589808501437702e-163,14
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_2_fixed_dldesign_3,6phb_1P,0,,,,,,0,0,3,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_2_fixed_dldesign_3,ok,10.74167325400848,8.058145230484367,15.319747384296353,9.712,13.793080210387904,0.37,0.37,0.01,0.0,0.76,5,True,ok,20,18,25,0,ok,0.6224593312018546,5.479562636869174e-13,6.518657643681305e-16,0.0001743275873635796,0.280124131799708,2.66132589022211e-160,15
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_4_fixed_dldesign_1,6phb_1P,0,,,,,,0,0,1,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_4_fixed_dldesign_1,ok,12.974944955255886,6.386786615225822,15.133311339428786,9.85216,12.43543721236029,0.46,0.49,0.05,0.0,0.76,5,True,ok,12,10,13,0,ok,0.6224593312018546,4.3872581668158427e-10,8.601374696001766e-20,0.0001473441788683833,0.28012143356840286,2.939590088969802e-162,16
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_1_fixed_dldesign_3,6phb_1P,0,,,,,,0,0,3,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_1_fixed_dldesign_3,ok,12.113585596699464,6.630791739388874,16.835828070506174,4.381760000000001,17.841058514135437,0.33,0.52,0.38,0.0,0.76,6,True,ok,16,14,12,0,ok,0.5,1.6531523365574504e-10,2.6971328114720865e-18,0.09465203361402666,0.23446520340273147,3.993852120263266e-173,17
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_2_fixed_dldesign_4,6phb_1P,0,,,,,,0,0,4,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_2_fixed_dldesign_4,ok,10.366563793221484,7.760966779843311,15.599981148081818,9.76496,13.951150558842867,0.35,0.35,0.02,0.0,0.76,7,True,ok,36,32,21,0,ok,0.3775406687981454,1.7988615571388544e-12,2.922739092667948e-15,0.00016359517799942444,0.16990966047741568,1.109772422179604e-168,18
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_3_fixed_dldesign_0,6phb_1P,0,,,,,,0,0,0,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_3_fixed_dldesign_0,ok,10.655175275312503,6.7532285461589545,16.324818550287493,12.236,14.436406969099275,0.32,0.32,0.0,0.0,0.76,7,True,ok,24,21,11,0,ok,0.3775406687981454,1.013020786909241e-10,9.213413272460657e-16,8.434261191050394e-06,0.16989414441061026,1.0362694137296358e-168,19
6phb_1P__contig0__seed0__rep0_6phb_1P__contig0__seed0__rep0_0_model_5_fixed_dldesign_1,6phb_1P,0,,,,,,0,0,1,6phb_1P,/scratch/bneff/episcaf/runs/whole_epitope_rfd3/04_af3/outputs/6phb_1p__contig0__seed0__rep0_6phb_1p__contig0__seed0__rep0_0_model_5_fixed_dldesign_1,ok,14.616364232540729,6.81650388785395,18.627316429446694,6.40576,18.937524654832345,0.23,0.46,0.46,0.0,0.76,8,True,ok,27,26,13,0,ok,0.2689414213699951,7.864983758239726e-11,1.2109620371196977e-22,0.009130955831868617,0.12193673521934713,6.772698821127695e-207,20
